t_event,osc_idx,bub_id,event_type,radius,cutoff_tau,weight,peak_accel
2.17667,167,8311,S,0.00755395,0,0,0.00254443798
2.27694,167,10186,M,0.00753455,0,0,0.000131832863
2.28306,167,10258,S,0.00683575,0.00113929167,-8200.06317,0.00190158899
2.32389,167,10651,M,0.00652195,0,0,0.000588610875
2.33833,167,10915,S,0.0066577,0,0,0.00037388188
2.43056,167,12151,S,0.00610625,0.00101770833,-10276.6426,0.00194301455
2.44139,167,12373,S,0.0063163,0,0,0.0013528701
2.72056,167,16972,M,0.00624155,0,0,1.02085605e-07
2.85694,167,18904,M,0.0065564,0,0,8.54912499e-10
2.86444,167,18975,M,0.0063803,0,0,1.9107039e-06
2.8675,167,18995,S,0.00538135,0.000896891667,-13232.188,0.00183463394
3.40222,167,24870,M,0.00557765,0,0,5.34340036e-13
3.44083,167,25327,M,0.0055419,0,0,1.2161376e-06
3.45417,167,25467,S,0.00515575,0.000859291667,-14415.6921,0.0019576335
1.97222,168,5141,N,0.0097863,0.00163105,-4000.59922,0.00204199261
1.98583,168,5514,M,0.0089516,0,0,0.00164407246
1.99556,168,5721,S,0.0086224,0.00143706667,-5153.64318,0.00298458568
2.0275,168,6267,M,0.009767,0.00162783333,8173.77427,0.00482200085
2.03306,168,6364,M,0.0086471,0,0,0.00446457329
2.04028,168,6495,S,0.0084505,0.00140841667,-5365.46461,0.00389363562
2.05528,168,6759,S,0.0091407,0,0,0.00157461796
2.06417,168,6899,M,0.0097786,0.00162976667,8154.39185,0.00316183258
1.975,169,5212,N,0.0041571,0.00069285,-22175.1846,0.00195819464
2.02778,169,6273,M,0.00499856,0.000833093333,31211.5955,0.00398643055
2.03278,169,6359,M,0.0052376,0,0,0.00268984739
2.03861,169,6467,M,0.00576105,0,0,0.00206435553
2.05417,169,6748,M,0.0049689,0,0,0.00121940049
2.06361,169,6890,M,0.00461618,0,0,0.000899211935
1.97583,170,5237,N,0.00373123,0.000621871667,-27527.1486,0.00195586098
1.97583,171,5240,N,0.00397903,0.000663171667,-24204.742,0.00196191105
1.97611,172,5244,N,0.00463341,0.000772235,-17849.7172,0.00196065864
1.97611,173,5247,N,0.00367754,0.000612923333,-28336.9362,0.00195353341
1.97722,174,5272,N,0.00341392,0.000568986667,-32883.2009,0.00195019809
1.97917,175,5334,N,0.00395562,0.00065927,-24492.1372,0.0019520685
1.98111,176,5393,N,0.0172126,0.00286876667,-1293.12858,0.00211322265
2,176,5819,M,0.0170683,0,0,0.00168707286
2.01194,176,6038,M,0.0167317,0,0,0.00140621514
2.02639,176,6239,S,0.0166735,0.00277891667,-1378.10492,0.00175386831
2.04056,176,6498,S,0.016754,0,0,0.00145405451
2.05556,176,6765,M,0.0171552,0,0,0.00116064006
2.0675,176,6918,M,0.0171652,0,0,0.000949219157
2.07361,176,6945,S,0.0172051,0,0,0.000857816094
2.09722,176,7168,S,0.0171576,0,0,0.000582341113
2.10944,176,7348,M,0.0172696,0.00287826667,2614.28409,0.00385980946
2.125,176,7563,M,0.0173837,0,0,0.00315037272
2.16639,176,8124,S,0.0170772,0.0028462,-1313.71639,0.0032076315
2.18056,176,8381,S,0.0162354,0,0,0.00271722026
2.19389,176,8658,M,0.0169448,0,0,0.00213862562
2.19833,176,8750,M,0.016932,0,0,0.00163576172
2.20694,176,8915,M,0.0168894,0,0,0.00173912714
2.2175,176,9179,S,0.0164384,0.00273973333,-1417.80752,0.00186981092
2.26333,176,10039,M,0.016587,0,0,0.000894112457
2.28944,176,10328,M,0.0145744,0,0,0.00062831794
2.31222,176,10531,M,0.015964,0,0,0.000414483285
2.32111,176,10618,M,0.0160703,0,0,0.0003436924
2.34472,176,11035,M,0.0156379,0,0,0.00043092311
2.35361,176,11135,S,0.00522415,0.000870691667,-14040.6218,0.0018265744
1.98194,177,5408,N,0.00367754,0.000612923333,-28336.9362,0.0019537416
1.9825,178,5426,N,0.00687495,0.001145825,-8106.80885,0.00204433375
1.99194,178,5647,S,0.00608645,0.00101440833,-10343.6217,0.00198032865
1.98306,179,5440,N,0.00507125,0.000845208333,-14900.1681,0.00200321769
2.01139,179,6030,M,0.00484654,0,0,0.000531189671
1.98306,180,5443,M,0.00588065,0,0,0
2.01222,180,6041,M,0.00633475,0,0,0
1.98333,181,5449,N,0.00452806,0.000754676667,-18690.0981,0.00196029442
1.98389,182,5459,N,0.00310175,0.000516958333,-39836.8988,0.00194716382
1.98472,183,5479,S,0.00380898,0.00063483,-26414.6269,0.00195742969
1.98472,184,5480,S,0.00637125,0.001061875,-9439.45419,0.00198853316
1.98556,185,5509,N,0.00599555,0.000999258333,-10659.6817,0.00201555125
1.99083,185,5629,M,0.0064871,0,0,0.00162022174
1.98583,186,5512,N,0.0130287,0.00217145,-2257.06519,0.00199941668
1.99972,186,5815,M,0.0128438,0,0,0.00134704831
2.00722,186,5953,S,0.0118774,0.00197956667,-2715.86473,0.00349292372
2.06306,186,6875,S,0.0113759,0.00189598333,-2960.61325,0.00117374397
1.98611,187,5517,N,0.00404765,0.000674608333,-23390.8676,0.00196342442
2.03806,187,6452,S,0.00451002,0,0,9.52716479e-05
1.9875,188,5556,N,0.00353595,0.000589325,-30652.2421,0.00196574051
1.98778,189,5562,N,0.00321262,0.000535436667,-37134.1482,0.00193667145
1.98806,190,5574,N,0.00430127,0.000716878333,-20713.3223,0.00195859087
1.98889,191,5590,N,0.00390797,0.000651328333,-25093.156,0.00194596739
1.98917,192,5592,N,0.0048308,0.000805133333,-16420.6068,0.00196343266
1.99028,193,5614,N,0.00367754,0.000612923333,-28336.9362,0.00195278558
1.99111,194,5631,N,0.00362223,0.000603705,-29209.1043,0.00195146536
1.99417,195,5698,N,0.00404765,0.000674608333,-23390.8676,0.00195841802
1.99528,196,5709,S,0.0055419,0.00092365,-12476.5187,0.00197700255
1.99528,197,5710,S,0.00562465,0.000937441667,-12112.0633,0.00196891828
1.99528,198,5720,N,0.00310175,0.000516958333,-39836.8988,0.00194305014
1.99556,199,5731,N,0.0062226,0.0010371,-9895.88728,0.00207409457
2.00583,199,5926,S,0.0055178,0.000919633333,-12585.7578,0.00226567877
1.99694,200,5761,S,0.00395562,0.00065927,-24492.1372,0.00195228214
1.9975,201,5768,N,0.00507125,0.000845208333,-14900.1681,0.00199048634
1.99833,202,5787,N,0.0075797,0.00126328333,-6669.24347,0.00200479969
2.00028,202,5821,S,0.0069899,0.00116498333,-7842.33893,0.00358638434
2.02222,202,6182,M,0.006699,0,0,0.00210350434
2.05139,202,6695,S,0.006599,0.00109983333,-8799.06547,0.0011990531
1.99861,203,5789,N,0.00782195,0.00130365833,-6262.50366,0.0020303433
2.00194,203,5855,M,0.00699745,0,0,0.00197389066
2.02778,203,6268,S,0.00596465,0,0,0.00109692859
2.03139,203,6324,M,0.0071807,0,0,0.000762351463
2.04056,203,6503,M,0.0071376,0,0,0.000587396475
2.08306,203,6999,M,0.007515,0,0,0.000147645128
2.09222,203,7104,M,0.0067398,0,0,0.000117456776
2.10778,203,7333,M,0.006582,0,0,7.50429919e-05
2.13639,203,7702,M,0.00660745,0,0,2.87122654e-05
2.15139,203,7881,S,0.0060058,0,0,1.8238166e-05
1.99861,204,5790,N,0.00468432,0.00078072,-17463.7793,0.00195554825
1.99917,205,5802,N,0.0243662,0.00406103333,-645.280347,0.00201040712
2.02306,205,6195,M,0.0245424,0,0,0.00173761078
2.03306,205,6363,M,0.0245479,0,0,0.00151792184
2.04111,205,6520,M,0.0244823,0,0,0.00154012397
2.05472,205,6754,M,0.024467,0,0,0.00137556622
2.06667,205,6908,S,0.0247691,0,0,0.00124731491
1.99972,206,5814,N,0.0102206,0.00170343333,-3667.80814,0.00209613042
2.01389,206,6057,S,0.0096813,0.00161355,-4087.8545,0.00238832034
2.02778,206,6271,S,0.0105353,0,0,0.00151513366
2.0325,206,6349,M,0.0103046,0,0,0.00121281236
2.03861,206,6460,S,0.0099191,0.00165318333,-3894.18614,0.00319138245
2.04778,206,6644,S,0.0102488,0,0,0.0025533238
2.09361,206,7122,M,0.0103564,0,0,0.000794845963
2.10583,206,7300,M,0.0103495,0,0,0.000588414319
2.12444,206,7552,M,0.0101674,0,0,0.000388697648
2.13889,206,7717,M,0.0099116,0,0,0.000272552161
2,207,5818,N,0.00367754,0.00028,-28336.9362,0.000250407715
2.00028,207,5825,M,0.00443638,0.000739396667,39624.5263,0.00433587873
2,208,5820,N,0.0037575,0.00062625,-27143.5174,0.00195011186
2.00528,209,5916,N,0.00413567,0.000689278333,-22405.6325,0.00195192429
2.00583,210,5927,S,0.00424068,0.00070678,-21309.5478,0.00198250174
2.00722,211,5952,S,0.0069748,0.00116246667,-7876.33551,0.00202464794
2.00722,212,5956,N,0.005469,0.0009115,-12811.3956,0.00196245957
2.02444,212,6209,S,0.00647835,0,0,0.000960270143
2.00778,213,5966,S,0.00359392,0.000598986667,-29671.1807,0.00194903684
2.00806,214,5972,S,0.005469,0.0009115,-12811.3956,0.0019863417
2.43056,214,12153,S,0.00479902,0.000799836667,-16638.8402,0.00195415288
2.44361,214,12439,M,0.0060058,0.00100096667,21619.3773,0.00490831027
2.45306,214,12623,M,0.0055419,0,0,0.00372789158
2.47222,214,12913,M,0.00564785,0,0,0.00175132455
2.59694,214,15000,S,0.0055057,0.000917616667,-12641.1458,0.00197501449
2.59917,214,15043,M,0.005469,0,0,0.00185059074
2.63806,214,15714,S,0.00709395,0,0,0.000305550467
2.65111,214,15915,M,0.0073822,0.00123036667,14308.4959,0.00429271072
2.66583,214,16168,M,0.0072724,0,0,0.00268239461
2.67472,214,16320,S,0.0062604,0.0010434,-9776.73266,0.00208976743
2.71917,214,16946,M,0.0071376,0,0,3.50145167e-05
2.74944,214,17497,M,0.0080387,0,0,1.13406371e-05
2.76278,214,17741,M,0.0075475,0,0,7.50557252e-06
2.77472,214,17944,S,0.00719495,0.00119915833,-7401.66518,0.00201022583
2.80444,214,18274,M,0.0072021,0,0,0.000842901427
2.80944,214,18347,M,0.00664935,0,0,0.000731781433
2.87333,214,19063,S,0.0067961,0,0,9.92447964e-05
2.87917,214,19116,S,0.0069444,0,0,8.42293191e-05
2.90139,214,19328,M,0.00771205,0.00127144689,13110.5925,0.00397932172
2.91611,214,19480,S,0.00729325,0.00121554167,-7203.46796,0.00235198331
2.92972,214,19633,M,0.0069596,0,0,0.00171791695
2.93111,214,19644,M,0.0066577,0,0,0.00167268096
3.10778,214,22193,M,0.007541,0,0,5.53373006e-06
3.31806,214,24027,M,0.0070719,0,0,1.70737386e-08
3.38806,214,24692,M,0.0071158,0,0,2.11425235e-09
3.39056,214,24715,M,0.00721625,0,0,1.98387225e-09
3.46639,214,25582,M,0.00721625,0,0,2.25862491e-10
3.48194,214,25748,M,0.00718785,0,0,1.38295189e-10
3.5,214,25921,S,0.0062321,0.00103868333,-9865.73691,0.0019872688
3.565,214,26543,M,0.0069444,0,0,0.000189918837
2.00917,215,5991,S,0.00452806,0.000754676667,-18690.0981,0.00195639892
2.00917,216,5997,S,0.0057721,0.000962016667,-11501.0799,0.00197342605
2.01028,217,6010,N,0.00468432,0.00078072,-17463.7793,0.00201814283
2.01083,218,6017,N,0.00397903,0.000663171667,-24204.742,0.00197500831
2.01083,219,6021,N,0.00353595,0.000589325,-30652.2421,0.00193830316
2.01111,220,6027,N,0.00359392,0.000598986667,-29671.1807,0.00194369425
2.01167,221,6033,N,0.00501325,0.000835541667,-15246.9826,0.00195393786
2.01389,222,6059,N,0.00840385,0.00140064167,-5425.20272,0.00210216841
2.0275,222,6261,S,0.00735505,0.00122584167,-7082.91214,0.00252212506
2.03278,222,6353,S,0.0087877,0,0,0.00176303638
2.04167,222,6527,S,0.00770585,0.00128430833,-6452.65076,0.00356944479
2.05528,222,6761,M,0.00854745,0,0,0.00220592261
2.06861,222,6924,S,0.00844535,0,0,0.0016297834
2.08278,222,6994,M,0.00936445,0,0,0.000961848654
2.09694,222,7167,M,0.0090651,0,0,0.000678442461
2.11111,222,7365,M,0.00883515,0,0,0.000444124705
2.12417,222,7549,M,0.0092237,0,0,0.000305773466
2.01472,223,6066,N,0.00341392,0.000568986667,-32883.2009,0.00194951031
2.015,224,6070,N,0.00404765,0.000674608333,-23390.8676,0.0019727217
2.02083,225,6170,N,0.00395562,0.00065927,-24492.1372,0.00195056275
2.02167,226,6176,N,0.00367754,0.000612923333,-28336.9362,0.00195447337
2.02556,227,6231,N,0.00310175,0.000516958333,-39836.8988,0.0019456471
2.02806,228,6275,S,0.0052908,0.0008818,-13689.0538,0.00194549636
2.03833,228,6459,M,0.0053039,0,0,0.00133316665
2.02972,229,6295,S,0.00588065,0.000980108333,-11080.3546,0.00200194541
2.03111,230,6314,N,0.00359392,0.000598986667,-29671.1807,0.00193655901
2.03139,231,6322,S,0.00475054,0.000791756667,-16980.2287,0.00196576227
2.03194,232,6332,S,0.0037575,0,0,0
2.035,233,6397,S,0.00473416,0.000789026667,-17097.9516,0.00195363515
2.03861,234,6461,S,0.00404765,0.000674608333,-23390.8676,0.00195258696
2.03861,235,6463,N,0.00367754,0.000612923333,-28336.9362,0.00195626622
2.04028,236,6496,S,0.00397903,0.000663171667,-24204.742,0.00195723742
2.04083,237,6509,S,0.00514185,0.000856975,-14493.7484,0.00195892256
2.04167,238,6530,N,0.00667425,0.00083,-8601.74973,0.00090929542
2.0425,238,6542,S,0.00544425,0.000907375,-12928.159,0.000931697573
2.06806,238,6922,M,0.00632555,0.00105425833,19488.7099,0.00442014626
2.07806,238,6962,M,0.00637125,0,0,0.00301507921
2.09333,238,7119,M,0.0060058,0,0,0.00167744973
2.10806,238,7335,M,0.0058269,0,0,0.00100473273
2.125,238,7564,M,0.0059543,0,0,0.000496052488
2.13444,238,7676,S,0.00526435,0.000877391667,-13826.9757,0.00222653823
2.23417,238,9525,S,0.00471767,0.000786278333,-17217.706,0.00197152252
2.0425,239,6541,S,0.00459882,0.00076647,-18119.2823,0.00196013769
2.04278,240,6551,N,0.00390797,0.000651328333,-25093.156,0.001959471
2.04611,241,6612,S,0.00463341,0,0,0
2.04694,242,6623,S,0.00390797,0,0,0
2.04722,243,6632,S,0.0062604,0,0,0
2.11417,243,7403,M,0.00632555,0,0,0
2.04833,244,6659,N,0.00411402,0.00068567,-22642.1132,0.00195576355
2.05389,245,6738,N,0.00310175,0.000516958333,-39836.8988,0.00195727546
2.05417,246,6742,S,0.00409214,0.000682023333,-22884.9305,0.00197308869
2.05417,247,6743,S,0.00430127,0.000716878333,-20713.3223,0.0019596828
2.05444,248,6753,N,0.0053686,0.000894766667,-13295.1218,0.00198335594
2.05611,248,6771,S,0.00441757,0.000736261667,-19636.8799,0.00370369783
2.05528,249,6762,N,0.00310175,0.000516958333,-39836.8988,0.00194313099
2.06,250,6828,S,0.00660745,0,0,0
2.06417,251,6897,S,0.00459882,0.00076647,-18119.2823,0.00196000578
2.06528,252,6901,N,0.00424068,0.00070678,-21309.5478,0.00195299905
2.06667,253,6907,S,0.0037575,0.00062625,-27143.5174,0.00195051706
2.06667,254,6910,S,0.0042201,0.00070335,-21517.929,0.00195890352
2.06861,255,6923,S,0.00428127,0,0,0
2.08361,256,7003,N,0.0199379,0.00332298333,-963.764428,0.00201283885
2.47611,256,12972,M,0.0229941,0,0,5.68486111e-05
2.55528,256,14408,M,0.0225849,0,0,2.61853818e-05
2.59722,256,15010,M,0.0225298,0,0,1.80881107e-05
2.61028,256,15232,M,0.0227276,0,0,1.61062534e-05
2.62444,256,15441,M,0.0227625,0,0,1.40052019e-05
2.6375,256,15706,M,0.0228856,0.00222756288,1488.62013,0.00102559479
2.66639,256,16179,M,0.0227881,0,0,0.000806632362
2.67722,256,16349,M,0.0228744,0,0,0.000720783843
2.69917,256,16617,M,0.0194477,0,0,0.00059528276
2.70833,256,16755,S,0.022659,0,0,0.000584817297
2.72167,256,16987,M,0.0193024,0.00321706667,2092.62264,0.00365232792
2.73472,256,17185,M,0.019231,0,0,0.00322946772
2.76389,256,17758,M,0.0223159,0,0,0.0019194989
2.76722,256,17821,S,0.0190287,0.00317145,-1058.06652,0.00194342928
2.86083,256,18943,M,0.0200741,0,0,0.000468172501
2.87417,256,19075,S,0.0194107,0.00323511667,-1016.82958,0.00241180571
2.88889,256,19221,M,0.0199924,0.00333206667,1950.66443,0.00525501676
2.89361,256,19257,S,0.019395,0.0032325,-1018.47653,0.0048927594
2.91639,256,19488,M,0.0195225,0,0,0.00339547679
2.97167,256,20202,M,0.0201733,0,0,0.00535198129
2.99306,256,20480,S,0.006666,0.001111,-8623.05665,0.007643097
3.01139,256,20792,M,0.0069672,0,0,0.0049441967
3.02222,256,20947,S,0.00609635,0.00101605833,-10310.0506,0.0032564502
2.08889,257,7055,S,0.00417831,0.000696385,-21950.5856,0.001950106
2.08889,258,7057,S,0.00367754,0.000612923333,-28336.9362,0.00195651446
2.18,258,8365,S,0.00370457,0,0,4.15996121e-06
2.18167,258,8402,S,0.00434074,0,0,3.6431495e-06
2.09639,259,7154,S,0.00451002,0.00075167,-18839.9411,0.00197749013
2.09639,260,7158,S,0.00473416,0.000789026667,-17097.9516,0.00195786788
2.23972,260,9657,M,0.00456372,0,0,2.37840635e-06
2.09722,261,7172,N,0.00367754,0.000612923333,-28336.9362,0.00196556656
2.10083,262,7215,S,0.00341392,0.000568986667,-32883.2009,0.00194759664
2.10194,263,7242,S,0.00430127,0.000716878333,-20713.3223,0.00199936874
2.11361,263,7391,M,0.00451002,0,0,0.000997569803
2.10278,264,7256,N,0.00459882,0.00076647,-18119.2823,0.00195404877
3.04806,264,21369,M,0.0053686,0.000894766667,27056.718,0.00411720835
2.10556,265,7296,N,0.0108479,0.00180798333,-3255.85104,0.00204200486
2.13611,265,7699,M,0.0104853,0,0,0.00114376631
2.15139,265,7883,M,0.0105153,0.00175255,7051.75389,0.00441868827
2.10778,266,7329,S,0.00452806,0.000754676667,-18690.0981,0.00195460015
2.33306,266,10807,S,0.00490848,0,0,2.17037198e-08
2.10778,267,7334,N,0.00404765,0.000674608333,-23390.8676,0.0019605455
2.11917,268,7476,N,0.0050424,0.0008404,-15071.1823,0.00194716917
2.13444,268,7679,M,0.0050424,0,0,0.00120667215
2.20694,268,8916,M,0.0052376,0,0,2.84325121e-05
2.22194,268,9269,S,0.00397903,0.000663171667,-24204.742,0.00197360408
2.65278,268,15946,M,0.0052376,0.000872933333,28427.2895,0.00410056369
2.665,268,16148,M,0.0055178,0,0,0.00216910986
2.66778,268,16212,M,0.0054067,0,0,0.00194041668
2.69889,268,16612,M,0.0052376,0,0,0.00050628843
2.81694,268,18444,M,0.0052106,0,0,3.49811625e-06
2.95417,268,19935,M,0.00545665,0,0,9.10406541e-09
2.9675,268,20137,M,0.00507125,0,0,5.17532339e-09
2.985,268,20363,S,0.00471767,0.000786278333,-17217.706,0.00196650852
3.34556,268,24277,M,0.00596465,0.000994108333,21918.7457,0.00409094755
3.36028,268,24439,S,0.00492373,0.000820621667,-15806.5259,0.00381410247
3.36333,268,24475,M,0.0057499,0.000958316667,23586.7954,0.00265331661
3.58944,268,26761,S,0.00561295,0.000935491667,-12162.6168,0.00201143962
3.61944,268,27023,M,0.0055419,0,0,0.00058339237
3.64417,268,27231,M,0.00518335,0,0,0.000207616463
2.11944,269,7479,N,0.00501325,0.000835541667,-15246.9826,0.00195585223
2.12278,270,7527,N,0.00341392,0.000568986667,-32883.2009,0.00195136423
2.125,271,7566,N,0.0037575,0.00056,-27143.5174,0.00142837617
2.12556,271,7570,M,0.00486217,0.000810361667,32987.4695,0.00526017326
3.1525,271,22604,M,0.00473416,0,0,2.27015951e-23
3.16611,271,22720,M,0.0052106,0,0,3.55616846e-07
3.16722,271,22730,S,0.00388369,0.000647281667,-25407.9491,0.00174027442
2.12722,272,7598,S,0.0075797,0,0,0
2.13111,273,7641,S,0.0061843,0,0,0
2.13444,274,7677,S,0.00338201,0.000563668333,-33506.7812,0.00194762027
2.13667,275,7705,S,0.00437949,0,0,0
2.13667,276,7706,S,0.00393194,0.000655323333,-24788.086,0.00195374391
2.1375,277,7713,N,0.00310175,0.000516958333,-39836.8988,0.00194358899
2.14556,278,7795,N,0.00341392,0.000568986667,-32883.2009,0.00194789335
2.15139,279,7882,S,0.00522415,0,0,0
2.15694,280,7968,N,0.00370457,0.000617428333,-27924.8506,0.00195493566
2.15833,281,7987,S,0.0037575,0.00062625,-27143.5174,0.00195141973
2.15833,282,7991,N,0.00501325,0.000835541667,-15246.9826,0.00196063938
2.16139,283,8041,S,0.00489314,0.000815523333,-16004.8052,0.00196413169
2.16278,284,8059,S,0.005251,0,0,0
2.16361,285,8078,N,0.00451002,0.00075167,-18839.9411,0.00196187524
2.16389,286,8081,S,0.0050997,0.00084995,-14734.3597,0.00196242552
2.48528,286,13161,M,0.00608645,0.00101440833,21050.1611,0.00400383183
2.49333,286,13357,M,0.00592295,0,0,0.00335937135
2.55083,286,14319,M,0.0060464,0,0,0.000323334561
2.56722,286,14580,S,0.0052106,0.000868433333,-14113.7512,0.00193098972
2.16639,287,8123,S,0.0110235,0.00183725,-3152.94174,0.00204063708
2.17,288,8192,N,0.00466747,0.000777911667,-17590.118,0.00195820738
2.41361,288,11901,M,0.00644305,0.00107384167,18784.2941,0.00410159341
2.43056,288,12158,M,0.0072092,0.00120153333,15003.5307,0.00269186284
2.43361,288,12213,M,0.0069214,0,0,0.00253335596
2.44861,288,12529,S,0.0061939,0.00103231667,-9987.8174,0.00284717471
2.52778,288,13927,M,0.0080953,0.00134921667,11898.5017,0.00416677209
2.53306,288,14024,M,0.0076747,0,0,0.00383946616
2.53639,288,14081,M,0.00747565,0,0,0.00382526608
2.55306,288,14365,M,0.0077244,0.0012874,13068.6989,0.00643375115
2.56556,288,14551,M,0.00816775,0,0,0.00416377454
2.58111,288,14787,M,0.00825515,0,0,0.00247117462
2.5925,288,14935,S,0.00548125,0.000913541667,-12754.1879,0.00235323905
2.61,288,15228,M,0.0058051,0,0,0.000276324001
2.61806,288,15358,M,0.00538135,0,0,0.000208669833
2.63722,288,15699,M,0.0055057,0,0,9.16263102e-05
2.63944,288,15725,S,0.0050997,0.00084995,-14734.3597,0.00192269002
2.88861,288,19216,S,0.00434074,0.000723456667,-20338.2841,0.00195114126
2.17,289,8194,N,0.00341392,0.000568986667,-32883.2009,0.00195003783
2.17056,290,8205,S,0.00627915,0,0,1.17847017e-06
2.24917,290,9818,S,0.0052376,0.000872933333,-13968.5928,0.00197256661
2.17056,291,8207,S,0.00341392,0.000568986667,-32883.2009,0.00194729868
2.17139,292,8221,S,0.00383421,0.000639035,-26068.0773,0.00195693283
2.17667,293,8310,S,0.00451002,0.00075167,-18839.9411,0.00195300692
2.17917,294,8347,S,0.00443638,0,0,0
2.17917,295,8353,S,0.00367754,0.000612923333,-28336.9362,0.0019555315
2.17917,296,8354,S,0.0055419,0,0,3.02695661e-07
2.19222,296,8619,M,0.0060058,0.00100096667,21619.3773,0.00411242496
2.215,296,9108,S,0.00661585,0,0,0.00156625923
2.24722,296,9787,M,0.0064519,0,0,0.00047609092
2.25306,296,9878,M,0.0075604,0.00126006667,13641.8749,0.00451201214
2.27056,296,10127,M,0.0069596,0,0,0.002586641
2.28056,296,10232,M,0.00752805,0,0,0.00188329016
2.315,296,10556,S,0.0074492,0,0,0.000575706008
2.17944,297,8358,N,0.0109287,0.00182145,-3207.88241,0.00204624099
2.18556,297,8492,M,0.0109009,0.00181681667,6561.6593,0.0032935428
2.2075,297,8927,M,0.0107723,0,0,0.0021326321
2.22194,297,9274,M,0.0107595,0,0,0.00144458224
2.2325,297,9497,S,0.0102206,0.00170343333,-3667.80814,0.0031972361
2.25,297,9838,M,0.0108133,0.00180221667,6668.41081,0.00226938466
2.25722,297,9948,S,0.0102348,0.0017058,-3657.63689,0.00378657839
2.18194,298,8407,N,0.00417831,0.000696385,-21950.5856,0.00197320731
2.18306,299,8436,N,0.00367754,0.000612923333,-28336.9362,0.00195185205
2.18389,300,8455,N,0.00341392,0.000568986667,-32883.2009,0.00194633902
2.18694,301,8527,S,0.00411402,0.00068567,-22642.1132,0.00197749649
2.18778,302,8543,N,0.00539405,0.000899008333,-13169.9441,0.00196410437
2.18917,303,8568,S,0.00541925,0,0,0
2.19778,303,8740,M,0.00560125,0,0,0
2.26306,303,10034,M,0.0073346,0,0,0
2.27694,303,10187,M,0.0075085,0,0,0
2.28222,303,10249,M,0.00732775,0,0,2.44317536e-07
2.30028,303,10442,M,0.008701,0.00145016667,10299.4607,0.00411896799
2.33306,303,10811,M,0.0085876,0,0,0.00157426883
2.33778,303,10912,M,0.00837765,0,0,0.00146407912
2.35972,303,11201,M,0.00856255,0,0,0.000859197024
2.37333,303,11363,M,0.0085069,0,0,0.00060605879
2.37917,303,11422,S,0.00790535,0.00131755833,-6131.05228,0.0023751826
2.39361,303,11621,S,0.00791125,0,0,0.00170749439
2.41472,303,11921,M,0.0080444,0,0,0.000961147771
2.42722,303,12098,M,0.0080158,0,0,0.000628668469
2.43278,303,12191,S,0.0069214,0.00115356667,-7998.35206,0.00240074518
2.51361,303,13672,S,0.006641,0.00110683333,-8688.10876,0.00175786443
2.18972,304,8579,N,0.00424068,0.00070678,-21309.5478,0.00195551443
2.18972,305,8580,N,0.00338201,0.000563668333,-33506.7812,0.00195434053
2.1925,306,8622,N,0.00434074,0.000723456667,-20338.2841,0.00195693727
2.19306,307,8640,N,0.006812,0.00113533333,-8257.34783,0.00201281276
2.21889,307,9218,M,0.00563625,0,0,0.00105396462
2.23583,307,9562,S,0.0049689,0.00082815,-15520.4112,0.00194048119
2.19361,308,8648,N,0.00703485,0.001172475,-7742.42988,0.00201149688
2.19417,309,8663,N,0.0117587,0.00195978333,-2770.97629,0.00195322219
2.19639,309,8713,M,0.0117666,0,0,0.00179635087
2.20778,309,8932,M,0.012359,0.00205983333,5104.63847,0.0049586669
2.215,309,9112,M,0.0115993,0,0,0.00437009225
2.23611,309,9574,M,0.0110296,0,0,0.00288501255
2.23944,309,9651,M,0.0112522,0,0,0.00269030887
2.27611,309,10177,M,0.0113531,0,0,0.00112945471
2.19556,310,8691,N,0.00341392,0.000568986667,-32883.2009,0.00193889394
2.19583,311,8700,N,0.00341392,0.000568986667,-32883.2009,0.00193810587
2.19667,312,8717,N,0.00667425,0.001112375,-8601.74973,0.00199860611
2.23583,312,9568,M,0.00744255,0.00082513217,14077.3656,0.000936512261
2.2475,312,9791,M,0.0071231,0,0,0.000651394908
2.33333,312,10818,M,0.00752155,0.00056,13783.1773,0.000454824223
2.19778,313,8737,N,0.0061455,0.00102425,-10145.7771,0.00201877735
2.21917,313,9220,S,0.0055419,0.00092365,-12476.5187,0.00130405779
2.27139,313,10133,M,0.00632555,0.00105425833,19488.7099,0.00424278539
2.29028,313,10338,M,0.0063439,0,0,0.00212552595
2.19806,314,8744,S,0.00409214,0.000682023333,-22884.9305,0.00195487258
2.19944,315,8773,N,0.00310175,0.000516958333,-39836.8988,0.00193259745
2.20028,316,8792,N,0.00390797,0.000651328333,-25093.156,0.00195219457
2.20111,317,8802,N,0.00310175,0.000516958333,-39836.8988,0.00193919364
2.20361,318,8856,N,0.00365009,0.000608348333,-28764.8312,0.00195134559
2.20417,319,8864,N,0.00310175,0.000516958333,-39836.8988,0.00199591138
2.205,320,8877,S,0.00591245,0.000985408333,-10961.4698,0.00200017659
2.20528,321,8884,N,0.00434074,0.000723456667,-20338.2841,0.0019541494
2.20583,322,8894,S,0.00424068,0.00070678,-21309.5478,0.00195580183
2.20639,323,8903,N,0.00395562,0.00065927,-24492.1372,0.00195000139
2.20667,324,8907,N,0.00393194,0.000655323333,-24788.086,0.00195128183
2.21056,325,8992,S,0.00452806,0.000754676667,-18690.0981,0.00196322942
2.21583,326,9128,N,0.0053686,0.000894766667,-13295.1218,0.00200060534
